payroll_id,employee_id,company_id,department_id,pay_period_start,pay_period_end,pay_date,gross_salary,bonus,overtime_pay,commission,allowances,tax_deduction,social_security,health_insurance,retirement_contribution,other_deductions,payment_method,status,net_salary
7709,10311,2,18,10-06-2025 00:00,10-07-2025 00:00,10-07-2025 00:00,7848.08,3424.45,0,0,259.98,1569.62,486.58,407.06,392.4,338.41,Cash,Pending,8338.44
7710,10422,2,14,18-05-2025 00:00,17-06-2025 00:00,17-06-2025 00:00,9043.07,2379.36,309.63,1501.5,739.36,1808.61,560.67,252.97,452.15,405.21,Cash,Paid,10493.31
7711,11434,1,10,22-04-2025 00:00,22-05-2025 00:00,22-05-2025 00:00,3961.68,1751.28,0,0,576.61,792.34,245.62,619.33,198.08,450.55,Check,Processing,3983.65
7712,10915,2,4,31-03-2025 00:00,30-04-2025 00:00,30-04-2025 00:00,3392.74,0,0,0,441.28,678.55,210.35,494.72,169.64,431.83,Check,Pending,1848.93
7713,10650,1,8,10-08-2025 00:00,09-09-2025 00:00,09-09-2025 00:00,11445.19,0,1403.74,0,710.98,2289.04,709.6,433.99,572.26,315,Cash,Pending,9240.02
7714,11384,1,13,02-04-2025 00:00,02-05-2025 00:00,02-05-2025 00:00,9594.42,3727.42,0,0,459.97,1918.88,594.85,421.34,479.72,493.27,Check,Paid,9873.75
7715,10459,1,14,29-08-2025 00:00,28-09-2025 00:00,28-09-2025 00:00,11835.22,48,0,0,681.71,2367.04,733.78,495.98,591.76,257.3,Check,Pending,8119.07
7716,10266,2,19,27-04-2025 00:00,27-05-2025 00:00,27-05-2025 00:00,7437.78,4550.82,0,1413.25,649.54,1487.56,461.14,422.7,371.89,472.13,Cash,Pending,10835.97
7717,10671,1,18,06-04-2025 00:00,06-05-2025 00:00,06-05-2025 00:00,9549.87,0,1932.85,0,424.44,1909.97,592.09,735.28,477.49,495.96,Bank Transfer,Processing,7696.37
7718,11487,1,1,15-12-2025 00:00,14-01-2026 00:00,14-01-2026 00:00,3092.43,0,1161.48,0,534.01,618.49,191.73,735.21,154.62,97.69,Cash,Pending,2990.18
7719,10725,1,8,29-12-2025 00:00,28-01-2026 00:00,28-01-2026 00:00,11345.48,0,0,0,140.11,2269.1,703.42,607.89,567.27,456.08,Cash,Processing,6881.83
7720,11316,1,9,07-03-2025 00:00,06-04-2025 00:00,06-04-2025 00:00,9055.93,2333.84,0,0,234.96,1811.19,561.47,478.03,452.8,465.44,Bank Transfer,Pending,7855.8
7721,11372,1,17,18-07-2025 00:00,17-08-2025 00:00,17-08-2025 00:00,4547.92,0,0,0,515.79,909.58,281.97,361.01,227.4,243.48,Cash,Paid,3040.27
7722,11181,2,14,07-11-2025 00:00,07-12-2025 00:00,07-12-2025 00:00,9317.62,1406.36,0,0,695.2,1863.52,577.69,796.47,465.88,82.55,Cash,Processing,7633.07
7723,10015,2,20,15-07-2025 00:00,14-08-2025 00:00,14-08-2025 00:00,3730.26,0,8.88,0,852.54,746.05,231.28,625.15,186.51,323.85,Cash,Pending,2478.84
7724,10410,1,5,08-03-2025 00:00,07-04-2025 00:00,07-04-2025 00:00,4211.95,0,377.47,0,867.12,842.39,261.14,429.53,210.6,101.37,Check,Processing,3611.51
7725,11035,1,12,13-08-2025 00:00,12-09-2025 00:00,12-09-2025 00:00,8045.79,0,0,0,948.8,1609.16,498.84,387.7,402.29,340.36,Check,Processing,5756.24
7726,10091,1,12,05-03-2025 00:00,04-04-2025 00:00,04-04-2025 00:00,5043.43,0,0,0,175.61,1008.69,312.69,214.94,252.17,429.91,Check,Processing,3000.64
7727,10561,1,19,31-08-2025 00:00,30-09-2025 00:00,30-09-2025 00:00,10269.93,0,1339.87,0,252.89,2053.99,636.74,454.73,513.5,444.62,Bank Transfer,Processing,7759.11
7728,10600,2,13,04-11-2025 00:00,04-12-2025 00:00,04-12-2025 00:00,10092.91,0,1187.27,0,163.07,2018.58,625.76,322.73,504.65,329.97,Check,Pending,7641.56
7729,11289,2,11,25-12-2025 00:00,24-01-2026 00:00,24-01-2026 00:00,4797.11,0,0,0,633.57,959.42,297.42,636.04,239.86,239.69,Check,Processing,3058.25
7730,10438,2,13,12-04-2025 00:00,12-05-2025 00:00,12-05-2025 00:00,4230.48,2857.73,0,0,247.93,846.1,262.29,321.8,211.52,216.36,Cash,Processing,5478.07
7731,10407,1,3,29-12-2025 00:00,28-01-2026 00:00,28-01-2026 00:00,10303.87,3762.34,0,0,998.78,2060.77,638.84,590.03,515.19,297.53,Cash,Processing,10962.63
7732,11131,1,6,10-12-2025 00:00,09-01-2026 00:00,09-01-2026 00:00,2991.28,0,0,0,481.53,598.26,185.46,320.89,149.56,184.94,Cash,Paid,2033.7
7733,11256,2,8,25-11-2025 00:00,25-12-2025 00:00,25-12-2025 00:00,3879.76,4694.3,0,0,645.58,775.95,240.55,283.66,193.99,331.07,Cash,Pending,7394.42
7734,11386,1,5,19-03-2025 00:00,18-04-2025 00:00,18-04-2025 00:00,4284.78,0,0,0,756.06,856.96,265.66,640.07,214.24,218.66,Check,Paid,2845.25
7735,11290,2,17,18-07-2025 00:00,17-08-2025 00:00,17-08-2025 00:00,10392.39,1104.89,0,0,539.5,2078.48,644.33,783.66,519.62,202.97,Cash,Pending,7807.72
7736,11590,1,1,27-06-2025 00:00,27-07-2025 00:00,27-07-2025 00:00,7551.34,916.02,0,0,89.92,1510.27,468.18,671.48,377.57,324.49,Cash,Paid,5205.29
7737,10175,2,11,05-08-2025 00:00,04-09-2025 00:00,04-09-2025 00:00,5494.85,0,151.35,0,708.79,1098.97,340.68,488.38,274.74,131.67,Cash,Processing,4020.55
7738,11346,1,2,11-10-2025 00:00,10-11-2025 00:00,10-11-2025 00:00,9625.8,0,0,1405.56,558.55,1925.16,596.8,507.68,481.29,108.37,Check,Paid,7970.61
7739,10418,2,17,18-08-2025 00:00,17-09-2025 00:00,17-09-2025 00:00,4801.05,0,950.6,0,630.48,960.21,297.67,712.01,240.05,365.48,Bank Transfer,Processing,3806.71
7740,10057,2,20,23-02-2025 00:00,25-03-2025 00:00,25-03-2025 00:00,3680.65,0,0,2510.08,823.66,736.13,228.2,760.81,184.03,365.82,Cash,Paid,4739.4
7741,10121,1,16,26-12-2025 00:00,25-01-2026 00:00,25-01-2026 00:00,7036.86,0,1087.71,0,67.96,1407.37,436.29,564.54,351.84,332.6,Check,Processing,5099.89
7742,11529,1,13,26-03-2025 00:00,25-04-2025 00:00,25-04-2025 00:00,6011.77,3748.44,845.89,2983.36,402.98,1202.35,372.73,661.88,300.59,107.62,Check,Processing,11347.27
7743,10011,2,3,14-11-2025 00:00,14-12-2025 00:00,14-12-2025 00:00,3289.81,0,1178.98,0,935.05,657.96,203.97,209.61,164.49,420.78,Bank Transfer,Processing,3747.03
7744,10543,1,10,18-06-2025 00:00,18-07-2025 00:00,18-07-2025 00:00,2747.85,0,0,0,866.93,549.57,170.37,615.64,137.39,53.5,Bank Transfer,Paid,2088.31
7745,11148,2,20,13-09-2025 00:00,13-10-2025 00:00,13-10-2025 00:00,4262.61,0,643.82,0,326.47,852.52,264.28,787.76,213.13,442.82,Cash,Processing,2672.39
7746,11421,2,4,02-01-2025 00:00,01-02-2025 00:00,01-02-2025 00:00,9115.67,4118.64,595.54,0,163.54,1823.13,565.17,704.09,455.78,94.88,Check,Processing,10350.34
7747,10220,1,14,06-01-2025 00:00,05-02-2025 00:00,05-02-2025 00:00,12073.08,4342.51,0,0,431.36,2414.62,748.53,619.07,603.65,391.51,Cash,Paid,12069.57
7748,10167,1,12,21-06-2025 00:00,21-07-2025 00:00,21-07-2025 00:00,5467.76,3413.12,331.98,99.78,52.72,1093.55,339,261.55,273.39,305.24,Bank Transfer,Pending,7092.63
7749,10830,2,7,29-09-2025 00:00,29-10-2025 00:00,29-10-2025 00:00,9533.77,0,0,0,96.3,1906.75,591.09,358.31,476.69,174.56,Bank Transfer,Paid,6122.67
7750,10173,2,17,02-09-2025 00:00,02-10-2025 00:00,02-10-2025 00:00,2772.51,1890.12,0,0,467.62,554.5,171.9,472.98,138.63,262.01,Cash,Paid,3530.23
7751,10558,1,12,11-04-2025 00:00,11-05-2025 00:00,11-05-2025 00:00,9722.29,218.4,0,0,729.53,1944.46,602.78,771.79,486.11,213.88,Cash,Paid,6651.2
7752,10708,1,1,20-09-2025 00:00,20-10-2025 00:00,20-10-2025 00:00,9221.76,0,350.98,2865.68,267.67,1844.35,571.75,645.1,461.09,486.09,Bank Transfer,Processing,8697.71
7753,10697,1,13,01-02-2025 00:00,03-03-2025 00:00,03-03-2025 00:00,9547.7,0,0,0,9.62,1909.54,591.96,420.29,477.39,455.29,Cash,Processing,5702.85
7754,10453,1,5,09-02-2025 00:00,11-03-2025 00:00,11-03-2025 00:00,8084.51,0,153.02,0,363.78,1616.9,501.24,728.42,404.23,35.04,Bank Transfer,Processing,5315.48
7755,11328,2,12,26-01-2025 00:00,25-02-2025 00:00,25-02-2025 00:00,9575.6,494.84,0,2995.99,576.09,1915.12,593.69,396.16,478.78,292.96,Cash,Pending,9965.81
7756,10708,2,1,01-07-2025 00:00,31-07-2025 00:00,31-07-2025 00:00,9575.93,0,0,1494.47,856.98,1915.19,593.71,434.9,478.8,325.58,Cash,Processing,8179.2
7757,11650,2,20,18-09-2025 00:00,18-10-2025 00:00,18-10-2025 00:00,7790.35,3649.06,0,0,352.83,1558.07,483,482.41,389.52,280.72,Check,Pending,8598.52
7758,11619,2,7,16-07-2025 00:00,15-08-2025 00:00,15-08-2025 00:00,7930.56,0,0,0,135.73,1586.11,491.69,613.02,396.53,200.3,Check,Pending,4778.64
7759,11416,2,19,07-05-2025 00:00,06-06-2025 00:00,06-06-2025 00:00,11698.07,0,576.61,1032.02,588.16,2339.61,725.28,412.38,584.9,489.68,Bank Transfer,Processing,9343.01
7760,10579,1,8,23-01-2025 00:00,22-02-2025 00:00,22-02-2025 00:00,3884.36,0,0,0,979.93,776.87,240.83,335.23,194.22,66.42,Cash,Paid,3250.72
7761,10059,1,14,20-06-2025 00:00,20-07-2025 00:00,20-07-2025 00:00,3965.02,0,1015.49,0,415.58,793,245.83,649.06,198.25,61.76,Bank Transfer,Paid,3448.19
7762,10581,1,11,14-08-2025 00:00,13-09-2025 00:00,13-09-2025 00:00,4997.2,0,0,0,287.26,999.44,309.83,725.15,249.86,333.05,Cash,Paid,2667.13
7763,10486,2,17,07-05-2025 00:00,06-06-2025 00:00,06-06-2025 00:00,7058.56,0,1899.64,0,520.75,1411.71,437.63,436.95,352.93,3.95,Check,Processing,6835.78
7764,10274,2,14,08-10-2025 00:00,07-11-2025 00:00,07-11-2025 00:00,4350.02,4246.14,0,0,340.32,870,269.7,631.65,217.5,141.7,Bank Transfer,Pending,6805.93
7765,11435,1,16,14-11-2025 00:00,14-12-2025 00:00,14-12-2025 00:00,8717.5,0,400.97,0,556.9,1743.5,540.49,352.78,435.88,306.4,Cash,Processing,6296.32
7766,11629,2,2,01-01-2025 00:00,31-01-2025 00:00,31-01-2025 00:00,2597.84,0,0,0,318.64,519.57,161.07,210.43,129.89,422.05,Bank Transfer,Processing,1473.47
7767,11700,2,1,27-02-2025 00:00,29-03-2025 00:00,29-03-2025 00:00,4985.77,0,0,1221.46,767.18,997.15,309.12,463.61,249.29,340.5,Bank Transfer,Paid,4614.74
7768,10747,2,1,18-06-2025 00:00,18-07-2025 00:00,18-07-2025 00:00,11522.16,0,0,2964.49,920.92,2304.43,714.37,376.56,576.11,234.79,Bank Transfer,Processing,11201.31
7769,10409,1,1,06-01-2025 00:00,05-02-2025 00:00,05-02-2025 00:00,4186.39,0,0,0,970.79,837.28,259.56,247.14,209.32,406.38,Check,Paid,3197.5
7770,11270,1,15,28-08-2025 00:00,27-09-2025 00:00,27-09-2025 00:00,10470.96,0,1502.18,0,689.25,2094.19,649.2,569.11,523.55,214.64,Bank Transfer,Processing,8611.7
7771,11270,2,19,29-11-2025 00:00,29-12-2025 00:00,29-12-2025 00:00,4871.21,0,562.17,0,544.14,974.24,302.02,536.22,243.56,330.11,Cash,Processing,3591.37
7772,11075,1,4,02-10-2025 00:00,01-11-2025 00:00,01-11-2025 00:00,2831.2,0,0,0,319.95,566.24,175.53,236.09,141.56,187.11,Bank Transfer,Paid,1844.62
7773,10935,1,10,09-05-2025 00:00,08-06-2025 00:00,08-06-2025 00:00,12456.45,1193.3,0,0,668.24,2491.29,772.3,611.15,622.82,345.14,Cash,Paid,9475.29
7774,10434,1,15,01-08-2025 00:00,31-08-2025 00:00,31-08-2025 00:00,9405.58,0,1658.51,0,124.83,1881.12,583.15,756.71,470.28,233.09,Cash,Pending,7264.57
7775,11318,2,11,31-12-2025 00:00,30-01-2026 00:00,30-01-2026 00:00,7797.24,4518.8,1902.32,0,828.03,1559.45,483.43,601.15,389.86,237.68,Check,Pending,11774.82
7776,11438,1,18,17-10-2025 00:00,16-11-2025 00:00,16-11-2025 00:00,11281.67,0,171.07,0,503.11,2256.33,699.46,675.95,564.08,416.18,Check,Paid,7343.85
7777,10810,2,15,09-03-2025 00:00,08-04-2025 00:00,08-04-2025 00:00,4290.17,0,1948.89,0,194.03,858.03,265.99,475.11,214.51,488.9,Cash,Processing,4130.55
7778,11178,2,12,19-10-2025 00:00,18-11-2025 00:00,18-11-2025 00:00,8125.84,4878.97,1872.68,2778.84,518.28,1625.17,503.8,644.58,406.29,300.28,Bank Transfer,Pending,14694.49
7779,10186,2,8,29-01-2025 00:00,28-02-2025 00:00,28-02-2025 00:00,10806.61,0,0,619.22,903.95,2161.32,670.01,545.1,540.33,68.12,Check,Paid,8344.9
7780,10597,1,13,31-07-2025 00:00,30-08-2025 00:00,30-08-2025 00:00,10698.26,1399.03,0,0,653.19,2139.65,663.29,655.1,534.91,45.98,Check,Pending,8711.55
7781,10081,1,2,13-09-2025 00:00,13-10-2025 00:00,13-10-2025 00:00,12392.16,691.83,0,0,369.77,2478.43,768.31,716.12,619.61,104.85,Bank Transfer,Pending,8766.44
7782,11299,1,11,25-09-2025 00:00,25-10-2025 00:00,25-10-2025 00:00,3915.71,3224.98,0,0,341.96,783.14,242.77,460.72,195.79,472.57,Bank Transfer,Processing,5327.66
7783,11469,2,3,02-12-2025 00:00,01-01-2026 00:00,01-01-2026 00:00,3374.81,0,1065.24,0,616.54,674.96,209.24,212.23,168.74,39.83,Bank Transfer,Pending,3751.59
7784,11298,1,11,12-11-2025 00:00,12-12-2025 00:00,12-12-2025 00:00,9332.87,0,181.36,2719.18,116.76,1866.57,578.64,363.49,466.64,140.62,Check,Paid,8934.21
7785,10791,2,15,03-08-2025 00:00,02-09-2025 00:00,02-09-2025 00:00,11361.18,3860.99,689.21,0,681.51,2272.24,704.39,600.99,568.06,291.57,Cash,Paid,12155.64
7786,10420,2,6,20-09-2025 00:00,20-10-2025 00:00,20-10-2025 00:00,5105.54,0,985.61,0,698.45,1021.11,316.54,430.22,255.28,316.97,Bank Transfer,Paid,4449.48
7787,11665,2,7,31-08-2025 00:00,30-09-2025 00:00,30-09-2025 00:00,7206.7,0,858.36,0,803.29,1441.34,446.82,357.38,360.34,65.5,Bank Transfer,Paid,6196.97
7788,10297,1,13,15-05-2025 00:00,14-06-2025 00:00,14-06-2025 00:00,7297.84,0,0,0,596.33,1459.57,452.47,523.16,364.89,109.71,Bank Transfer,Pending,4984.37
7789,10491,1,8,19-09-2025 00:00,19-10-2025 00:00,19-10-2025 00:00,11792.09,0,0,0,236.15,2358.42,731.11,228.14,589.6,380.24,Bank Transfer,Processing,7740.73
7790,11311,2,17,29-06-2025 00:00,29-07-2025 00:00,29-07-2025 00:00,4841.91,0,0,0,142.72,968.38,300.2,229.2,242.1,119.71,Bank Transfer,Pending,3125.04
7791,11125,1,20,31-12-2025 00:00,30-01-2026 00:00,30-01-2026 00:00,9819.83,0,0,2068.46,441.72,1963.97,608.83,667.59,490.99,479.23,Cash,Processing,8119.4
7792,10899,2,13,01-07-2025 00:00,31-07-2025 00:00,31-07-2025 00:00,5223.09,0,0,0,221.96,1044.62,323.83,575.9,261.15,292.55,Cash,Pending,2947
7793,10162,1,3,06-09-2025 00:00,06-10-2025 00:00,06-10-2025 00:00,10317.06,0,0,0,818.06,2063.41,639.66,563.47,515.85,432.15,Cash,Pending,6920.58
7794,10411,1,20,28-09-2025 00:00,28-10-2025 00:00,28-10-2025 00:00,8425.87,574.94,0,2826.1,683.75,1685.17,522.4,269.23,421.29,452.84,Check,Processing,9159.73
7795,10819,2,3,30-08-2025 00:00,29-09-2025 00:00,29-09-2025 00:00,6606.33,0,1906.81,2438.21,836.9,1321.27,409.59,508.59,330.32,410.73,Cash,Paid,8807.75
7796,10398,1,15,09-10-2025 00:00,08-11-2025 00:00,08-11-2025 00:00,12087.65,0,0,0,417.09,2417.53,749.43,573.82,604.38,23.65,Check,Pending,8135.93
7797,10578,2,2,05-07-2025 00:00,04-08-2025 00:00,04-08-2025 00:00,2968.23,0,127.4,0,233.6,593.65,184.03,675.41,148.41,364.47,Cash,Processing,1363.26
7798,10999,2,4,25-12-2025 00:00,24-01-2026 00:00,24-01-2026 00:00,11303.58,0,0,0,567.48,2260.72,700.82,265.98,565.18,313.66,Check,Processing,7764.7
7799,11290,1,17,24-06-2025 00:00,24-07-2025 00:00,24-07-2025 00:00,3692.87,0,529.24,0,537,738.57,228.96,277.54,184.64,145.27,Cash,Paid,3184.13
7800,11548,2,16,03-11-2025 00:00,03-12-2025 00:00,03-12-2025 00:00,8130.13,4025.86,0,0,348.38,1626.03,504.07,679.56,406.51,405.56,Cash,Processing,8882.64
7801,10311,2,17,09-07-2025 00:00,08-08-2025 00:00,08-08-2025 00:00,8108.25,0,1452.64,0,449.02,1621.65,502.71,572.67,405.41,335.53,Bank Transfer,Paid,6571.94
7802,10198,1,13,17-05-2025 00:00,16-06-2025 00:00,16-06-2025 00:00,7525.19,0,0,0,669.22,1505.04,466.56,201.44,376.26,55.94,Cash,Pending,5589.17
7803,10838,2,7,16-07-2025 00:00,15-08-2025 00:00,15-08-2025 00:00,11462.43,0,0,526.68,911.38,2292.49,710.67,243.89,573.12,417.3,Check,Pending,8663.02
7804,11073,1,5,02-09-2025 00:00,02-10-2025 00:00,02-10-2025 00:00,4225.75,2855.96,862.91,0,197.9,845.15,262,487.17,211.29,2.86,Bank Transfer,Paid,6334.05
7805,10683,2,20,17-08-2025 00:00,16-09-2025 00:00,16-09-2025 00:00,2907.27,0,676.01,0,611.73,581.45,180.25,575.44,145.36,98.07,Cash,Pending,2614.44
7806,10103,1,19,24-01-2025 00:00,23-02-2025 00:00,23-02-2025 00:00,11759.76,0,0,0,679.9,2351.95,729.11,507.71,587.99,480.59,Bank Transfer,Paid,7782.31
7807,10224,1,16,25-12-2025 00:00,24-01-2026 00:00,24-01-2026 00:00,10872.6,0,0,0,63.13,2174.52,674.1,505.68,543.63,427.75,Cash,Paid,6610.05
7808,10185,1,6,07-01-2025 00:00,06-02-2025 00:00,06-02-2025 00:00,5205.37,0,1787.82,2191.74,0.85,1041.07,322.73,385.2,260.27,363.7,Check,Processing,6812.81
7809,10840,1,4,22-01-2025 00:00,21-02-2025 00:00,21-02-2025 00:00,7039.84,0,812.14,0,796.08,1407.97,436.47,735.79,351.99,319.91,Check,Paid,5395.93
7810,10702,2,14,11-01-2025 00:00,10-02-2025 00:00,10-02-2025 00:00,11842.9,4324.67,0,0,899.51,2368.58,734.26,217.96,592.14,60.45,Bank Transfer,Pending,13093.69
7811,10749,1,4,15-12-2025 00:00,14-01-2026 00:00,14-01-2026 00:00,3847.77,1600.87,0,0,489.26,769.55,238.56,691.52,192.39,90.62,Bank Transfer,Pending,3955.26
7812,10143,1,14,13-07-2025 00:00,12-08-2025 00:00,12-08-2025 00:00,4213.15,0,1605.51,0,49.16,842.63,261.22,645.91,210.66,24.97,Cash,Paid,3882.43
7813,10757,2,4,21-05-2025 00:00,20-06-2025 00:00,20-06-2025 00:00,3502.97,0,0,0,729.62,700.59,217.18,770.61,175.15,422.94,Bank Transfer,Paid,1946.12
7814,11064,1,16,19-02-2025 00:00,21-03-2025 00:00,21-03-2025 00:00,5124.11,0,806.15,0,380.67,1024.82,317.69,415.01,256.21,139.21,Bank Transfer,Processing,4157.99
7815,10943,1,14,28-04-2025 00:00,28-05-2025 00:00,28-05-2025 00:00,4477.76,0,0,2756.02,349.4,895.55,277.62,254.23,223.89,382.35,Bank Transfer,Pending,5549.54
7816,11160,2,7,28-07-2025 00:00,27-08-2025 00:00,27-08-2025 00:00,4670.03,0,1078.84,0,54.8,934.01,289.54,209.71,233.5,320.41,Cash,Processing,3816.5
7817,10911,1,8,13-05-2025 00:00,12-06-2025 00:00,12-06-2025 00:00,9422.51,307.95,1715.33,0,457.44,1884.5,584.2,219.58,471.13,83,Cash,Paid,8660.82
7818,10791,1,18,15-06-2025 00:00,15-07-2025 00:00,15-07-2025 00:00,10775.75,0,0,0,986.49,2155.15,668.1,279.43,538.79,150.07,Cash,Paid,7970.7
7819,10992,1,6,04-02-2025 00:00,06-03-2025 00:00,06-03-2025 00:00,4718.35,0,241.83,0,392.66,943.67,292.54,390.63,235.92,109.26,Cash,Processing,3380.82
7820,10959,2,13,16-10-2025 00:00,15-11-2025 00:00,15-11-2025 00:00,4460.87,278.39,0,0,96.98,892.17,276.57,360.76,223.04,19.15,Check,Pending,3064.55
7821,10610,2,15,18-12-2025 00:00,17-01-2026 00:00,17-01-2026 00:00,5159.21,0,1611.51,0,748.52,1031.84,319.87,589.71,257.96,225.64,Check,Pending,5094.22
7822,10226,1,1,23-11-2025 00:00,23-12-2025 00:00,23-12-2025 00:00,5688.06,0,0,660.81,833.74,1137.61,352.66,367.18,284.4,400.25,Bank Transfer,Processing,4640.51
7823,11655,1,17,20-11-2025 00:00,20-12-2025 00:00,20-12-2025 00:00,6144,0,0,0,338.11,1228.8,380.93,778.58,307.2,361.54,Cash,Pending,3425.06
7824,10340,2,20,28-11-2025 00:00,28-12-2025 00:00,28-12-2025 00:00,9566.6,0,256.95,0,774.35,1913.32,593.13,565.61,478.33,367.14,Bank Transfer,Pending,6680.37
7825,11137,1,14,12-05-2025 00:00,11-06-2025 00:00,11-06-2025 00:00,6196.52,1308.74,1221.42,0,435.5,1239.3,384.18,694.6,309.83,388.74,Cash,Pending,6145.53
7826,11487,2,16,06-09-2025 00:00,06-10-2025 00:00,06-10-2025 00:00,11398.05,0,0,0,537.67,2279.61,706.68,579.89,569.9,458.27,Check,Pending,7341.37
7827,11479,1,19,17-03-2025 00:00,16-04-2025 00:00,16-04-2025 00:00,9646.98,0,0,0,612.24,1929.4,598.11,430.16,482.35,141.54,Cash,Pending,6677.66
7828,10506,2,1,13-07-2025 00:00,12-08-2025 00:00,12-08-2025 00:00,10184.98,0,0,0,551.28,2037,631.47,752.67,509.25,368.31,Check,Processing,6437.56
7829,10540,1,4,18-03-2025 00:00,17-04-2025 00:00,17-04-2025 00:00,4526.08,0,0,0,835.32,905.22,280.62,310.49,226.3,224.29,Check,Pending,3414.48
7830,10892,1,14,07-03-2025 00:00,06-04-2025 00:00,06-04-2025 00:00,4515.52,0,0,0,966.94,903.1,279.96,765.34,225.78,142.77,Bank Transfer,Processing,3165.51
7831,11054,1,4,15-08-2025 00:00,14-09-2025 00:00,14-09-2025 00:00,12164.45,690.93,1708.47,0,61.39,2432.89,754.2,779.28,608.22,328.13,Check,Processing,9722.52
7832,10539,2,5,13-04-2025 00:00,13-05-2025 00:00,13-05-2025 00:00,6181.95,0,0,0,344.71,1236.39,383.28,600.86,309.1,95.46,Check,Pending,3901.57
7833,11420,2,2,09-03-2025 00:00,08-04-2025 00:00,08-04-2025 00:00,2721.16,0,1983.51,1376.82,581.18,544.23,168.71,463.59,136.06,36.91,Check,Paid,5313.17
7834,11438,1,2,25-05-2025 00:00,24-06-2025 00:00,24-06-2025 00:00,10274.56,1672.03,594.75,0,355.49,2054.91,637.02,412.85,513.73,163.18,Bank Transfer,Paid,9115.14
7835,10929,2,20,31-08-2025 00:00,30-09-2025 00:00,30-09-2025 00:00,10271.46,0,1624.54,0,253.57,2054.29,636.83,422.06,513.57,116.87,Check,Processing,8405.95
7836,11483,2,1,11-05-2025 00:00,10-06-2025 00:00,10-06-2025 00:00,6461.15,0,0,0,132.28,1292.23,400.59,754.35,323.06,324.48,Check,Paid,3498.72
7837,10730,1,6,26-09-2025 00:00,26-10-2025 00:00,26-10-2025 00:00,11480.09,0,1369.13,0,461.73,2296.02,711.77,542.35,574,98.61,Bank Transfer,Pending,9088.2
7838,10343,1,8,30-04-2025 00:00,30-05-2025 00:00,30-05-2025 00:00,3017.68,0,0,322.94,958.45,603.54,187.1,759.41,150.88,145.78,Check,Paid,2452.36
7839,10743,1,10,10-10-2025 00:00,09-11-2025 00:00,09-11-2025 00:00,11754.96,514.89,482.46,1791.15,869.76,2350.99,728.81,440.8,587.75,109.98,Cash,Processing,11194.89
7840,10562,1,14,25-12-2025 00:00,24-01-2026 00:00,24-01-2026 00:00,7728.05,0,795.71,2499.11,38.33,1545.61,479.14,230.53,386.4,215.73,Check,Pending,8203.79
7841,11324,1,4,20-11-2025 00:00,20-12-2025 00:00,20-12-2025 00:00,7081.49,0,0,0,888.1,1416.3,439.05,363.96,354.07,152.92,Bank Transfer,Processing,5243.29
7842,10062,2,17,08-11-2025 00:00,08-12-2025 00:00,08-12-2025 00:00,9571.7,0,0,0,689.99,1914.34,593.45,610.96,478.59,129.4,Bank Transfer,Processing,6534.95
7843,10768,1,2,15-03-2025 00:00,14-04-2025 00:00,14-04-2025 00:00,9176.31,0,300.87,0,2.17,1835.26,568.93,699.16,458.82,158.14,Check,Pending,5759.04
7844,10541,1,7,28-02-2025 00:00,30-03-2025 00:00,30-03-2025 00:00,5155.54,2587.77,0,0,948.58,1031.11,319.64,369.97,257.78,5.18,Check,Processing,6708.21
7845,11658,2,2,13-04-2025 00:00,13-05-2025 00:00,13-05-2025 00:00,4216.7,0,1723.61,0,1.64,843.34,261.44,637.7,210.84,122.35,Bank Transfer,Processing,3866.28
7846,11125,2,3,29-05-2025 00:00,28-06-2025 00:00,28-06-2025 00:00,11675.53,967.77,0,2907.5,126.13,2335.11,723.88,293.22,583.78,429.05,Check,Paid,11311.89
7847,11214,1,17,23-12-2025 00:00,22-01-2026 00:00,22-01-2026 00:00,6451.03,0,0,0,808.06,1290.21,399.96,629.12,322.55,248.93,Cash,Processing,4368.32
7848,10550,2,7,26-04-2025 00:00,26-05-2025 00:00,26-05-2025 00:00,3451.87,0,0,0,115.17,690.37,214.02,354.25,172.59,228.89,Cash,Processing,1906.92
7849,10239,1,16,26-03-2025 00:00,25-04-2025 00:00,25-04-2025 00:00,2998.83,0,1579.71,0,482.27,599.77,185.93,726.2,149.94,496.88,Check,Paid,2902.09
7850,10514,2,10,17-01-2025 00:00,16-02-2025 00:00,16-02-2025 00:00,3307.58,0,1353.79,0,841.24,661.52,205.07,271.34,165.38,137.69,Bank Transfer,Processing,4061.61
7851,10276,1,8,23-04-2025 00:00,23-05-2025 00:00,23-05-2025 00:00,10937.22,2966.42,0,0,845.35,2187.44,678.11,229.65,546.86,124.42,Bank Transfer,Processing,10982.51
7852,10813,1,6,12-03-2025 00:00,11-04-2025 00:00,11-04-2025 00:00,10847.74,0,560.87,0,302.42,2169.55,672.56,391.16,542.39,214.76,Bank Transfer,Processing,7720.61
7853,10448,1,3,31-10-2025 00:00,30-11-2025 00:00,30-11-2025 00:00,9937.85,1696.63,0,0,711.82,1987.57,616.15,746.03,496.89,140.72,Bank Transfer,Pending,8358.94
7854,11503,2,14,20-08-2025 00:00,19-09-2025 00:00,19-09-2025 00:00,4986.12,2540.59,1083.06,0,933.79,997.22,309.14,562.34,249.31,246.81,Bank Transfer,Pending,7178.74
